id,parent,children,a_plus,conect,Tsim,Tdsim,pos,name,
,720,[207],[],2120,True,0.81,1.0,207,movie-enter181,
,1803,[207],[],2036,True,0.81,1.0,207,movie-enter858,
,1889,[207],[],720,True,0.7290000000000001,1.5,207,movie-enter101,
,2291,[207],[],2120,True,0.81,1.0,207,movie-enter388,
,378,[207],[],2120,True,0.7290000000000001,1.5,207,movie-enter442,
,231,[22],"[936, 987, 1859, 2318, 2552, 1949, 1719]",162,True,0.81,1.0,22,movie-enter10,
,936,[231],[],165,True,0.81,1.0,231,movie-enter197,
,987,[231],[],936,True,0.81,1.0,231,movie-enter341,
,1859,[231],[],987,True,0.81,1.0,231,movie-enter77,
,2318,[231],[],987,True,0.81,1.0,231,movie-enter343,
,2552,[231],[],2318,True,0.81,1.0,231,movie-enter230,
,1949,[231],[],2318,True,0.81,1.0,231,movie-enter789,
,1719,[231],[],2318,True,0.81,1.0,231,movie-enter217,
,315,[22],"[1201, 1460, 1584, 1695, 2093, 1073]",165,True,0.81,1.0,22,movie-enter577,
,1201,[315],[],162,True,0.81,1.0,315,movie-enter25,
,1460,[315],[],1201,True,0.81,1.0,315,movie-enter487,
,1584,[315],[],1201,True,0.81,1.0,315,movie-enter586,
,1695,[315],[],1584,True,0.81,1.0,315,kaden-channel533,
,2093,[315],[],1584,True,0.81,1.0,315,movie-enter172,
,1073,[315],[],1201,True,0.81,1.0,315,movie-enter7,
,324,[22],"[515, 894, 1294, 1410, 2356, 1550]",130,True,0.81,1.0,22,movie-enter425,
,515,[324],[],162,True,0.81,1.0,324,movie-enter360,
,894,[324],[947],515,True,0.81,1.0,324,movie-enter566,
,947,[894],[],894,True,0.7290000000000001,1.5,894,movie-enter567,
,1294,[324],[],894,True,0.81,1.0,324,movie-enter3,
,1410,[324],[],515,True,0.81,1.0,324,movie-enter238,
,2356,[324],[],515,True,0.81,1.0,324,movie-enter694,
,1550,[324],[],1294,True,0.81,1.0,324,movie-enter833,
,365,[22],"[654, 951, 954, 1821]",231,True,0.81,1.0,22,movie-enter121,
,654,[365],[],162,True,0.81,1.0,365,movie-enter40,
,951,[365],[],654,True,0.81,1.0,365,movie-enter620,
,954,[365],[],951,True,0.81,1.0,365,kaden-channel781,
,1821,[365],[],654,True,0.81,1.0,365,movie-enter476,
,23,[14],"[59, 75, 88, 111, 160, 174, 189, 205, 250, 297]",18,True,0.81,1.0,14,movie-enter330,
,59,[23],"[577, 876, 1135, 1198, 1304, 1653, 1925, 1996, 986]",24,True,0.81,1.0,23,movie-enter328,
,577,[59],[],250,True,0.81,1.0,59,movie-enter151,
,876,[59],[],577,True,0.81,1.0,59,movie-enter434,
,1135,[59],[],876,True,0.81,1.0,59,movie-enter67,
,1198,[59],[],876,True,0.81,1.0,59,movie-enter811,
,1304,[59],[],876,True,0.81,1.0,59,movie-enter432,
,1653,[59],[],1198,True,0.81,1.0,59,movie-enter313,
,1925,[59],[],577,True,0.81,1.0,59,kaden-channel45,
,1996,[59],[],1925,True,0.81,1.0,59,movie-enter721,
,986,[59],[],1996,True,0.81,1.0,59,movie-enter535,
,75,[23],"[1418, 1435, 1501, 2063, 559, 2206, 2601]",59,True,0.81,1.0,23,movie-enter134,
,1418,[75],[],205,True,0.81,1.0,75,movie-enter150,
,1435,[75],[],1418,True,0.81,1.0,75,movie-enter276,
,1501,[75],[],1435,True,0.81,1.0,75,movie-enter454,
,2063,[75],[],1435,True,0.81,1.0,75,movie-enter376,
,559,[75],[],1418,True,0.81,1.0,75,movie-enter857,
,2206,[75],[],1435,True,0.81,1.0,75,movie-enter838,
,2601,[75],[],1501,True,0.81,1.0,75,movie-enter652,
,88,[23],"[993, 1195, 1591, 2315, 2398, 2476]",59,True,0.81,1.0,23,movie-enter38,
,993,[88],[],59,True,0.81,1.0,88,movie-enter336,
,1195,[88],[],993,True,0.81,1.0,88,movie-enter72,
,1591,[88],[],1195,True,0.81,1.0,88,movie-enter525,
,2315,[88],[],1591,True,0.81,1.0,88,movie-enter700,
,2398,[88],[],1591,True,0.81,1.0,88,movie-enter264,
,2476,[88],[],2315,True,0.81,1.0,88,movie-enter269,
,111,[23],"[432, 849, 1404, 2404, 2591, 2270, 277]",59,True,0.81,1.0,23,movie-enter611,
,432,[111],[],205,True,0.81,1.0,111,movie-enter256,
,849,[111],[],432,True,0.81,1.0,111,movie-enter179,
,1404,[111],[],432,True,0.81,1.0,111,kaden-channel543,
,2404,[111],[],432,True,0.81,1.0,111,movie-enter581,
,2591,[111],[],432,True,0.81,1.0,111,movie-enter445,
,2270,[111],[],1404,True,0.81,1.0,111,kaden-channel470,
,277,[111],[],1404,True,0.81,1.0,111,movie-enter804,
,160,[23],"[428, 485, 564, 619, 698, 1112, 1455, 1894, 2146, 978]",59,True,0.81,1.0,23,movie-enter520,
,428,[160],[],160,True,0.81,1.0,160,movie-enter98,
,485,[160],[],428,True,0.7290000000000001,1.5,160,movie-enter531,
,564,[160],[],428,True,0.81,1.0,160,movie-enter774,
,619,[160],[],564,True,0.81,1.0,160,kaden-channel798,
,698,[160],[],485,True,0.81,1.0,160,movie-enter200,
,1112,[160],[],698,True,0.7290000000000001,1.5,160,movie-enter189,
,1455,[160],[1637],564,True,0.81,1.0,160,movie-enter359,
,1637,[1455],[],698,True,0.81,1.0,1455,movie-enter537,
,1894,[160],[],564,True,0.81,1.0,160,kaden-channel392,
,2146,[160],[],564,True,0.81,1.0,160,movie-enter755,
,978,[160],[],2146,True,0.81,1.0,160,movie-enter220,
,174,[23],"[374, 878, 1040, 1158, 1443, 1528, 1555, 1816, 718]",75,True,0.81,1.0,23,kaden-channel682,
,374,[174],[],189,True,0.81,1.0,174,kaden-channel761,
,878,[174],[],374,True,0.81,1.0,174,movie-enter409,
,1040,[174],[],878,True,0.81,1.0,174,movie-enter715,
,1158,[174],[],878,True,0.81,1.0,174,movie-enter500,
,1443,[174],[],1040,True,0.81,1.0,174,movie-enter144,
,1528,[174],[],878,True,0.81,1.0,174,kaden-channel394,
,1555,[174],[],1040,True,0.81,1.0,174,movie-enter280,
,1816,[174],[],878,True,0.81,1.0,174,kaden-channel674,
,718,[174],[],1528,True,0.81,1.0,174,kaden-channel386,
,189,[23],"[2306, 2439, 519, 886, 1023, 727, 1746]",59,True,0.81,1.0,23,movie-enter249,
,2306,[189],[],189,True,0.81,1.0,189,movie-enter590,
,2439,[189],[],2306,True,0.81,1.0,189,movie-enter800,
,519,[189],[],2439,True,0.81,1.0,189,movie-enter578,
,886,[189],[],2439,True,0.81,1.0,189,movie-enter94,
,1023,[189],[],2439,True,0.81,1.0,189,movie-enter85,
,727,[189],[],2439,True,0.81,1.0,189,kaden-channel521,
,1746,[189],[],2439,True,0.81,1.0,189,movie-enter13,
,205,[23],"[597, 784, 790, 1278, 1509, 96, 1870, 2312]",160,True,0.81,1.0,23,movie-enter231,
,597,[205],[],205,True,0.81,1.0,205,movie-enter155,
,784,[205],[],597,True,0.7290000000000001,1.5,205,movie-enter281,
,790,[205],[],597,True,0.81,1.0,205,movie-enter317,
,1278,[205],[],597,True,0.81,1.0,205,movie-enter845,
,1509,[205],[],1278,True,0.81,1.0,205,movie-enter540,
,96,[205],[],1278,True,0.81,1.0,205,kaden-channel251,
,1870,[205],[],1509,True,0.81,1.0,205,movie-enter399,
,2312,[205],[],1509,True,0.81,1.0,205,movie-enter659,
,250,[23],"[1056, 1057, 1383, 1173, 1634, 982]",160,True,0.81,1.0,23,movie-enter863,
,1056,[250],[],174,True,0.81,1.0,250,sports-watch387,
,1057,[250],[],1056,True,0.81,1.0,250,movie-enter421,
,1383,[250],[],1057,True,0.81,1.0,250,movie-enter350,
,1173,[250],[],1383,True,0.81,1.0,250,movie-enter764,
,1634,[250],[],1173,True,0.81,1.0,250,movie-enter786,
,982,[250],[],1634,True,0.81,1.0,250,movie-enter658,
,297,[23],"[350, 418, 854, 1142, 1169, 1267, 1570, 2103, 2364, 2513]",250,True,0.81,1.0,23,movie-enter533,
,350,[297],[1661],111,True,0.81,1.0,297,movie-enter160,
,1661,[350],[],1570,True,0.81,1.0,350,movie-enter422,
,418,[297],[],350,True,0.81,1.0,297,movie-enter708,
,854,[297],[],350,True,0.81,1.0,297,movie-enter767,
,1142,[297],[2477],854,True,0.81,1.0,297,movie-enter191,
,2477,[1142],[],1169,True,0.81,1.0,1142,movie-enter124,
,1169,[297],[],1142,True,0.81,1.0,297,movie-enter771,
,1267,[297],[],1169,True,0.81,1.0,297,movie-enter348,
,1570,[297],[1992],1169,True,0.81,1.0,297,movie-enter517,
,1992,[1570],[],1169,True,0.81,1.0,1570,movie-enter729,
,2103,[297],[],1169,True,0.81,1.0,297,movie-enter637,
,2364,[297],[],1570,True,0.81,1.0,297,movie-enter300,
,2513,[297],[],1570,True,0.81,1.0,297,movie-enter850,
,24,[14],"[101, 168, 237, 281, 325, 449, 471, 528, 530, 539]",17,True,0.81,1.0,14,movie-enter685,
,101,[24],"[2021, 2107, 2432, 197, 1348, 2040]",17,True,0.81,1.0,24,movie-enter628,
,2021,[101],[],281,True,0.81,1.0,101,movie-enter650,
,2107,[101],[],2021,True,0.81,1.0,101,movie-enter545,
,2432,[101],[],2021,True,0.81,1.0,101,movie-enter709,
,197,[101],[],2021,True,0.81,1.0,101,movie-enter761,
,1348,[101],[],197,True,0.81,1.0,101,movie-enter153,
,2040,[101],[],1348,True,0.81,1.0,101,movie-enter175,
,168,[24],"[1306, 1596, 1856, 2620, 1394]",101,True,0.81,1.0,24,movie-enter485,
,1306,[168],[],471,True,0.81,1.0,168,kaden-channel770,
,1596,[168],[],1306,True,0.81,1.0,168,movie-enter19,
,1856,[168],[],1596,True,0.81,1.0,168,movie-enter819,
,2620,[168],[],1596,True,0.81,1.0,168,movie-enter95,
,1394,[168],[],2620,True,0.81,1.0,168,movie-enter802,
,237,[24],"[1034, 1839, 1421, 1514]",168,True,0.81,1.0,24,movie-enter483,
,1034,[237],[],471,True,0.81,1.0,237,kaden-channel544,
,1839,[237],[],1034,True,0.81,1.0,237,movie-enter119,
,1421,[237],[],1839,True,0.81,1.0,237,movie-enter171,
,1514,[237],[],1421,True,0.81,1.0,237,movie-enter668,
,281,[24],"[653, 922, 1010, 1246, 1400, 1585, 454]",237,True,0.81,1.0,24,movie-enter773,
,653,[281],[],471,True,0.81,1.0,281,movie-enter867,
,922,[281],[],653,True,0.81,1.0,281,movie-enter691,
,1010,[281],[],653,True,0.81,1.0,281,movie-enter265,
,1246,[281],[],653,True,0.81,1.0,281,movie-enter93,
,1400,[281],[],922,True,0.81,1.0,281,movie-enter512,
,1585,[281],[],1400,True,0.81,1.0,281,movie-enter187,
,454,[281],[],1010,True,0.81,1.0,281,movie-enter365,
,325,[24],"[792, 1311, 1393, 1702, 2208, 2301]",168,True,0.81,1.0,24,movie-enter332,
,792,[325],[],237,True,0.81,1.0,325,movie-enter97,
,1311,[325],[],792,True,0.81,1.0,325,movie-enter64,
,1393,[325],[],1311,True,0.81,1.0,325,kaden-channel26,
,1702,[325],[],792,True,0.81,1.0,325,movie-enter396,
,2208,[325],[],1393,True,0.81,1.0,325,movie-enter411,
,2301,[325],[],792,True,0.81,1.0,325,movie-enter8,
,449,[24],"[1059, 1239, 1557, 1603, 2502, 1271, 2035, 1652, 2506, 1020]",101,True,0.81,1.0,24,movie-enter382,
,1059,[449],[],101,True,0.81,1.0,449,movie-enter394,
,1239,[449],[],1059,True,0.81,1.0,449,movie-enter513,
,1557,[449],[],1239,True,0.81,1.0,449,movie-enter768,
,1603,[449],[],1239,True,0.81,1.0,449,movie-enter510,
,2502,[449],[],1239,True,0.81,1.0,449,movie-enter751,
,1271,[449],[],1059,True,0.81,1.0,449,movie-enter474,
,2035,[449],[],1239,True,0.81,1.0,449,movie-enter615,
,1652,[449],[],1603,True,0.81,1.0,449,movie-enter588,
,2506,[449],[],1059,True,0.81,1.0,449,movie-enter644,
,1020,[449],[],1239,True,0.81,1.0,449,movie-enter788,
,471,[24],"[646, 655, 976, 1096, 2034, 2478, 1984]",281,True,0.81,1.0,24,movie-enter417,
,646,[471],[],471,True,0.81,1.0,471,movie-enter447,
,655,[471],[],646,True,0.81,1.0,471,movie-enter654,
,976,[471],[],646,True,0.81,1.0,471,movie-enter678,
,1096,[471],[],976,True,0.81,1.0,471,movie-enter235,
,2034,[471],[],1096,True,0.81,1.0,471,movie-enter859,
,2478,[471],[],1096,True,0.81,1.0,471,movie-enter649,
,1984,[471],[],655,True,0.81,1.0,471,movie-enter515,
,528,[24],"[850, 1939, 2631, 565, 882]",168,True,0.81,1.0,24,movie-enter509,
,850,[528],[],471,True,0.81,1.0,528,movie-enter133,
,1939,[528],[],850,True,0.81,1.0,528,movie-enter682,
,2631,[528],[],1939,True,0.81,1.0,528,movie-enter337,
,565,[528],[],850,True,0.81,1.0,528,movie-enter583,
,882,[528],[],565,True,0.7290000000000001,1.5,528,movie-enter120,
,530,[24],"[1372, 1801, 2007, 2374, 568, 1224]",281,True,0.81,1.0,24,movie-enter185,
,1372,[530],[],281,True,0.81,1.0,530,movie-enter324,
,1801,[530],[],1372,True,0.81,1.0,530,movie-enter593,
,2007,[530],[],1801,True,0.81,1.0,530,movie-enter159,
,2374,[530],[],1801,True,0.81,1.0,530,movie-enter779,
,568,[530],[],1372,True,0.81,1.0,530,movie-enter596,
,1224,[530],[],1801,True,0.81,1.0,530,movie-enter749,
,539,[24],"[904, 2373, 2493, 1503]",471,True,0.81,1.0,24,movie-enter834,
,904,[539],[],237,True,0.81,1.0,539,movie-enter660,
,2373,[539],[],904,True,0.81,1.0,539,movie-enter612,
,2493,[539],[],904,True,0.81,1.0,539,movie-enter319,
,1503,[539],[],2493,True,0.6561000000000001,2.0,539,kaden-channel821,
,29,[14],"[34, 86, 94, 201, 228, 253, 275, 292, 300, 336]",17,True,0.81,1.0,14,movie-enter437,
,34,[29],"[590, 1157, 1380, 2032, 2058, 2081]",17,True,0.81,1.0,29,movie-enter241,
,590,[34],[],34,True,0.81,1.0,34,movie-enter233,
,1157,[34],[],590,True,0.81,1.0,34,movie-enter641,
,1380,[34],[],1157,True,0.7290000000000001,1.5,34,movie-enter747,
,2032,[34],[],590,True,0.81,1.0,34,movie-enter730,
,2058,[34],[],1157,True,0.81,1.0,34,movie-enter530,
,2081,[34],[],2032,True,0.81,1.0,34,movie-enter726,
,86,[29],"[794, 917, 1219, 1298, 1613, 1980, 2023, 658]",34,True,0.81,1.0,29,movie-enter853,
,794,[86],[],300,True,0.81,1.0,86,movie-enter339,
,917,[86],[],794,True,0.81,1.0,86,movie-enter558,
,1219,[86],[],917,True,0.81,1.0,86,movie-enter636,
,1298,[86],[],1219,True,0.81,1.0,86,movie-enter810,
,1613,[86],[],1298,True,0.81,1.0,86,movie-enter304,
,1980,[86],[],1298,True,0.81,1.0,86,movie-enter226,
,2023,[86],[],1219,True,0.81,1.0,86,movie-enter158,
,658,[86],[],2023,True,0.7290000000000001,1.5,86,movie-enter592,
,94,[29],"[478, 1486, 1829, 2313, 431, 2216, 844]",34,True,0.81,1.0,29,movie-enter554,
,478,[94],[],86,True,0.81,1.0,94,movie-enter18,
,1486,[94],[],478,True,0.81,1.0,94,movie-enter784,
,1829,[94],[],1486,True,0.81,1.0,94,movie-enter136,
,2313,[94],[],1829,True,0.81,1.0,94,movie-enter321,
,431,[94],[],2313,True,0.81,1.0,94,movie-enter395,
,2216,[94],[],1829,True,0.81,1.0,94,movie-enter631,
,844,[94],[],1829,True,0.81,1.0,94,movie-enter294,
,201,[29],"[1185, 1213, 2144, 2217, 335, 2177, 2314, 406]",86,True,0.81,1.0,29,kaden-channel395,
,1185,[201],[],292,True,0.81,1.0,201,movie-enter521,
,1213,[201],[],1185,True,0.81,1.0,201,movie-enter397,
,2144,[201],[],1213,True,0.81,1.0,201,movie-enter129,
,2217,[201],[],1213,True,0.81,1.0,201,movie-enter290,
,335,[201],[],1213,True,0.7290000000000001,1.5,201,movie-enter156,
,2177,[201],[],1213,True,0.81,1.0,201,movie-enter207,
,2314,[201],[],1213,True,0.81,1.0,201,movie-enter746,
,406,[201],[],2217,True,0.81,1.0,201,movie-enter292,
,228,[29],"[388, 1353, 1464, 1852]",34,True,0.81,1.0,29,movie-enter305,
,388,[228],[],86,True,0.81,1.0,228,movie-enter188,
,1353,[228],[],388,True,0.81,1.0,228,movie-enter805,
,1464,[228],[],388,True,0.81,1.0,228,movie-enter714,
,1852,[228],[],388,True,0.81,1.0,228,movie-enter31,
,253,[29],"[1111, 1511, 1972, 2163, 2226, 312, 1323]",86,True,0.81,1.0,29,movie-enter698,
,1111,[253],[],292,True,0.81,1.0,253,movie-enter263,
,1511,[253],[],1111,True,0.81,1.0,253,movie-enter855,
,1972,[253],[],1511,True,0.81,1.0,253,kaden-channel602,
,2163,[253],[],1511,True,0.81,1.0,253,movie-enter603,
,2226,[253],[],2163,True,0.81,1.0,253,movie-enter303,
,312,[253],[],1111,True,0.81,1.0,253,movie-enter448,
,1323,[253],[],2163,True,0.81,1.0,253,movie-enter83,
,275,[29],"[551, 708, 719, 1204, 1457, 1680, 1799, 1910, 2057, 1525]",86,True,0.81,1.0,29,movie-enter807,
,551,[275],"[730, 1063]",336,True,0.81,1.0,275,movie-enter239,
,730,[551],[],1457,True,0.81,1.0,551,movie-enter104,
,1063,[551],[],730,True,0.81,1.0,551,movie-enter349,
,708,[275],[],551,True,0.81,1.0,275,sports-watch191,
,719,[275],[2303],551,True,0.81,1.0,275,movie-enter459,
,2303,[719],[],719,True,0.81,1.0,719,movie-enter35,
,1204,[275],[],719,True,0.81,1.0,275,movie-enter267,
,1457,[275],[],719,True,0.81,1.0,275,movie-enter839,
,1680,[275],[],719,True,0.81,1.0,275,movie-enter301,
,1799,[275],[],719,True,0.81,1.0,275,movie-enter770,
,1910,[275],[],1680,True,0.81,1.0,275,movie-enter865,
,2057,[275],[2209],1799,True,0.81,1.0,275,movie-enter379,
,2209,[2057],[],1457,True,0.81,1.0,2057,movie-enter664,
,1525,[275],[],2057,True,0.7290000000000001,1.5,275,kaden-channel343,
,292,[29],"[1087, 942, 1164, 1658, 1612]",228,True,0.81,1.0,29,movie-enter849,
,1087,[292],[],86,True,0.81,1.0,292,movie-enter480,
,942,[292],[],1087,True,0.81,1.0,292,movie-enter686,
,1164,[292],[],942,True,0.81,1.0,292,movie-enter599,
,1658,[292],[],942,True,0.81,1.0,292,movie-enter413,
,1612,[292],[],1164,True,0.7290000000000001,1.5,292,movie-enter166,
,300,[29],"[450, 700, 981, 1331, 1660, 1708, 2281, 401, 458, 2575]",86,True,0.81,1.0,29,movie-enter143,
,450,[300],[],86,True,0.81,1.0,300,movie-enter436,
,700,[300],[],450,True,0.81,1.0,300,movie-enter55,
,981,[300],[687],700,True,0.81,1.0,300,kaden-channel307,
,687,[981],[],700,True,0.81,1.0,981,movie-enter288,
,1331,[300],[],700,True,0.81,1.0,300,movie-enter479,
,1660,[300],[],700,True,0.81,1.0,300,movie-enter627,
,1708,[300],[],450,True,0.81,1.0,300,sports-watch759,
,2281,[300],[],981,True,0.7290000000000001,1.5,300,movie-enter78,
,401,[300],[],700,True,0.81,1.0,300,movie-enter736,
,458,[300],[],401,True,0.81,1.0,300,movie-enter298,
,2575,[300],[],700,True,0.81,1.0,300,movie-enter498,
,336,[29],"[898, 1359, 1791, 1838]",86,True,0.81,1.0,29,movie-enter296,
,898,[336],[],86,True,0.81,1.0,336,movie-enter801,
,1359,[336],[],898,True,0.81,1.0,336,movie-enter680,
,1791,[336],[],1359,True,0.81,1.0,336,movie-enter551,
,1838,[336],[],1359,True,0.81,1.0,336,movie-enter385,
,33,[14],"[54, 108, 114, 120, 124, 145, 204, 215, 222, 230]",17,True,0.81,1.0,14,movie-enter783,
,54,[33],"[983, 1781, 1903, 2068, 732, 1936]",23,True,0.81,1.0,33,movie-enter703,
,983,[54],[],215,True,0.81,1.0,54,movie-enter549,
,1781,[54],[],983,True,0.81,1.0,54,movie-enter139,
,1903,[54],[],983,True,0.81,1.0,54,movie-enter550,
,2068,[54],[],1781,True,0.81,1.0,54,movie-enter323,
,732,[54],[],983,True,0.81,1.0,54,kaden-channel598,
,1936,[54],[],732,True,0.7290000000000001,1.5,54,movie-enter9,
,108,[33],"[629, 848, 1931, 2215, 1128, 1284, 2576, 187]",54,True,0.81,1.0,33,movie-enter467,
,629,[108],[],230,True,0.81,1.0,108,movie-enter250,
,848,[108],[],629,True,0.81,1.0,108,movie-enter407,
,1931,[108],[],848,True,0.81,1.0,108,movie-enter270,
,2215,[108],[],629,True,0.81,1.0,108,movie-enter623,
,1128,[108],[],1931,True,0.81,1.0,108,movie-enter113,
,1284,[108],[],1128,True,0.81,1.0,108,movie-enter87,
,2576,[108],[],1931,True,0.81,1.0,108,movie-enter763,
,187,[108],[],848,True,0.81,1.0,108,movie-enter428,
,114,[33],"[451, 803, 870, 1016, 1160, 1496, 1609, 686, 372]",54,True,0.81,1.0,33,kaden-channel824,
,451,[114],[],230,True,0.81,1.0,114,movie-enter489,
,803,[114],[],451,True,0.81,1.0,114,movie-enter71,
,870,[114],[],803,True,0.81,1.0,114,movie-enter209,
,1016,[114],[],803,True,0.81,1.0,114,movie-enter109,
,1160,[114],[],803,True,0.81,1.0,114,movie-enter295,
,1496,[114],[],1160,True,0.81,1.0,114,movie-enter741,
,1609,[114],[],451,True,0.81,1.0,114,movie-enter759,
,686,[114],[],803,True,0.81,1.0,114,movie-enter154,
,372,[114],[],686,True,0.81,1.0,114,movie-enter609,
,120,[33],"[460, 510, 1429, 1560, 1785, 1805, 2613, 2336]",54,True,0.81,1.0,33,movie-enter284,
,460,[120],[],124,True,0.81,1.0,120,movie-enter282,
,510,[120],[],460,True,0.81,1.0,120,movie-enter574,
,1429,[120],[],460,True,0.81,1.0,120,movie-enter706,
,1560,[120],[],460,True,0.81,1.0,120,movie-enter314,
,1785,[120],[],1560,True,0.81,1.0,120,movie-enter688,
,1805,[120],[],1560,True,0.81,1.0,120,movie-enter670,
,2613,[120],[],1560,True,0.81,1.0,120,movie-enter738,
,2336,[120],[],1560,True,0.81,1.0,120,kaden-channel830,
,124,[33],"[259, 43, 1452, 1110, 1784]",54,True,0.81,1.0,33,movie-enter106,
,259,[124],[],230,True,0.81,1.0,124,movie-enter569,
,43,[124],[],259,True,0.81,1.0,124,movie-enter211,
,1452,[124],[],259,True,0.81,1.0,124,movie-enter307,
,1110,[124],[],259,True,0.81,1.0,124,movie-enter587,
,1784,[124],[],43,True,0.81,1.0,124,kaden-channel534,
,145,[33],"[674, 911, 1252, 1426, 1635, 1879, 2118, 2382, 2467, 2551]",124,True,0.81,1.0,33,movie-enter52,
,674,[145],[],215,True,0.81,1.0,145,movie-enter443,
,911,[145],[],674,True,0.81,1.0,145,movie-enter76,
,1252,[145],[],674,True,0.81,1.0,145,movie-enter194,
,1426,[145],[],674,True,0.81,1.0,145,movie-enter141,
,1635,[145],[],674,True,0.81,1.0,145,movie-enter102,
,1879,[145],[],1635,True,0.81,1.0,145,movie-enter253,
,2118,[145],[673],674,True,0.81,1.0,145,movie-enter286,
,673,[2118],[],1635,True,0.81,1.0,2118,movie-enter27,
,2382,[145],[],1635,True,0.81,1.0,145,movie-enter441,
,2467,[145],[],1879,True,0.81,1.0,145,movie-enter431,
,2551,[145],[],2467,True,0.81,1.0,145,movie-enter370,
,204,[33],"[380, 589, 1586, 2197, 2460, 475, 1913, 1133, 1564]",120,True,0.81,1.0,33,movie-enter366,
,380,[204],[],108,True,0.81,1.0,204,movie-enter202,
,589,[204],[],380,True,0.81,1.0,204,movie-enter601,
,1586,[204],[],380,True,0.81,1.0,204,movie-enter169,
,2197,[204],[],1586,True,0.81,1.0,204,movie-enter663,
,2460,[204],[],380,True,0.81,1.0,204,movie-enter624,
,475,[204],[],380,True,0.81,1.0,204,movie-enter455,
,1913,[204],[],475,True,0.81,1.0,204,movie-enter534,
,1133,[204],[],1586,True,0.81,1.0,204,movie-enter667,
,1564,[204],[],1913,True,0.81,1.0,204,movie-enter506,
,215,[33],"[1209, 1384, 2191, 2319, 1789, 200, 2416]",120,True,0.81,1.0,33,movie-enter383,
,1209,[215],[],124,True,0.81,1.0,215,movie-enter683,
,1384,[215],[],1209,True,0.81,1.0,215,kaden-channel520,
,2191,[215],[],1209,True,0.81,1.0,215,movie-enter251,
,2319,[215],[],2191,True,0.81,1.0,215,movie-enter772,
,1789,[215],[],2191,True,0.81,1.0,215,movie-enter342,
,200,[215],[],1384,True,0.81,1.0,215,movie-enter463,
,2416,[215],[],1384,True,0.81,1.0,215,movie-enter501,
,222,[33],"[352, 1665, 2518, 586, 513, 1099, 437]",215,True,0.81,1.0,33,movie-enter329,
,352,[222],[],108,True,0.81,1.0,222,movie-enter223,
,1665,[222],[],352,True,0.81,1.0,222,movie-enter36,
,2518,[222],[],352,True,0.81,1.0,222,movie-enter261,
,586,[222],[],1665,True,0.81,1.0,222,movie-enter369,
,513,[222],[],1665,True,0.81,1.0,222,movie-enter677,
,1099,[222],[],1665,True,0.81,1.0,222,movie-enter546,
,437,[222],[],1099,True,0.81,1.0,222,movie-enter75,
,230,[33],"[435, 683, 820, 1381, 1566, 1909, 2321, 1411, 1802, 1864]",120,True,0.81,1.0,33,movie-enter248,
,435,[230],[],230,True,0.81,1.0,230,movie-enter693,
,683,[230],[],435,True,0.81,1.0,230,movie-enter17,
,820,[230],[],435,True,0.81,1.0,230,movie-enter420,
,1381,[230],[],820,True,0.81,1.0,230,movie-enter795,
,1566,[230],[],820,True,0.81,1.0,230,movie-enter451,
,1909,[230],[],820,True,0.81,1.0,230,movie-enter742,
,2321,[230],[],820,True,0.81,1.0,230,movie-enter260,
,1411,[230],[],820,True,0.81,1.0,230,movie-enter39,
,1802,[230],[],820,True,0.81,1.0,230,movie-enter5,
,1864,[230],[595],820,True,0.81,1.0,230,movie-enter553,
,595,[1864],[],820,True,0.81,1.0,1864,movie-enter502,
,25,[0],"[87, 396, 1046, 1282, 2122, 2573]",1,True,0.81,1.0,0,sports-watch16,
,87,[25],[],25,True,0.81,1.0,25,sports-watch70,
,396,[25],[],87,True,0.81,1.0,25,sports-watch2,
,1046,[25],[],396,True,0.81,1.0,25,sports-watch297,
,1282,[25],[],1046,True,0.81,1.0,25,sports-watch598,
,2122,[25],[],1046,True,0.81,1.0,25,sports-watch21,
,2573,[25],[],396,True,0.81,1.0,25,sports-watch23,
,30,[0],"[45, 141, 161, 163, 190, 276, 361, 382, 403, 420]",1,True,0.81,1.0,0,sports-watch629,
,45,[30],"[1052, 2459, 1092, 1692]",30,True,0.81,1.0,30,sports-watch862,
,1052,[45],[],276,True,0.81,1.0,45,sports-watch877,
,2459,[45],[],1052,True,0.81,1.0,45,sports-watch779,
,1092,[45],[],1052,True,0.81,1.0,45,sports-watch336,
,1692,[45],[],1052,True,0.81,1.0,45,sports-watch787,
,141,[30],"[713, 1236, 1428, 2059, 2234, 2242]",45,True,0.81,1.0,30,sports-watch138,
,713,[141],[],420,True,0.81,1.0,141,sports-watch155,
,1236,[141],[],713,True,0.81,1.0,141,sports-watch502,
,1428,[141],[],1236,True,0.81,1.0,141,sports-watch304,
,2059,[141],[],1236,True,0.81,1.0,141,sports-watch442,
,2234,[141],[],1428,True,0.81,1.0,141,sports-watch825,
,2242,[141],[],2059,True,0.81,1.0,141,sports-watch856,
,161,[30],"[2259, 1779]",141,True,0.81,1.0,30,sports-watch463,
,2259,[161],[],382,True,0.81,1.0,161,sports-watch853,
,1779,[161],[],2259,True,0.81,1.0,161,sports-watch871,
,163,[30],[],141,True,0.81,1.0,30,sports-watch885,
,190,[30],"[701, 1030, 1064, 1299, 1396, 1953]",45,True,0.81,1.0,30,sports-watch788,
,701,[190],[],382,True,0.81,1.0,190,sports-watch456,
